"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"14970";"WK098422  ";"WK098422  ";"      90";"     140";"     100"
"14971";"BU09842201";"BU09842201";"      90";"     140";"     100"
"14972";"WK098423  ";"WK098423  ";"     250";"     380";"     250"
"14973";"BU09842301";"BU09842301";"     250";"     380";"     250"
"14974";"GM1961    ";"GM1961    ";"   13770";"   19000";"    9140"
"14975";"WK196100  ";"WK196100  ";"    5610";"    7200";"    3070"
"14976";"BU19610001";"BU19610001";"     540";"     760";"     340"
"14977";"BU19610002";"BU19610002";"    2320";"    2020";"     610"
"14978";"BU19610003";"BU19610003";"     620";"    1120";"     460"
"14979";"BU19610004";"BU19610004";"    1240";"    2050";"     960"
"14980";"BU19610005";"BU19610005";"     200";"     330";"     210"
"14981";"BU19610006";"BU19610006";"     190";"     370";"     280"
"14982";"BU19610007";"BU19610007";"     480";"     550";"     210"
"14983";"WK196101  ";"WK196101  ";"    4000";"    5410";"    2850"
"14984";"BU19610100";"BU19610100";"     250";"     400";"     450"
"14985";"BU19610101";"BU19610101";"     830";"     970";"     680"
"14986";"BU19610102";"BU19610102";"     570";"     950";"     280"
"14987";"BU19610103";"BU19610103";"     450";"     430";"     120"
"14988";"BU19610104";"BU19610104";"      40";"      20";"      10"
"14989";"BU19610105";"BU19610105";"    1790";"    2550";"    1270"
"14990";"BU19610107";"BU19610107";"      10";"      20";"      10"
"14991";"BU19610109";"BU19610109";"      80";"      50";"      30"
"14992";"WK196102  ";"WK196102  ";"     440";"     810";"     560"
"14993";"BU19610200";"BU19610200";"     210";"     370";"     160"
"14994";"BU19610201";"BU19610201";"       .";"       .";"       ."
"14995";"BU19610207";"BU19610207";"      40";"      90";"      60"
"14996";"BU19610208";"BU19610208";"     180";"     310";"     340"
"14997";"BU19610209";"BU19610209";"       .";"       .";"       ."
"14998";"WK196103  ";"WK196103  ";"     540";"     700";"     310"
"14999";"BU19610300";"BU19610300";"     130";"     320";"     160"
"15000";"BU19610301";"BU19610301";"     260";"     270";"     110"
"15001";"BU19610302";"BU19610302";"      50";"      50";"      30"
"15002";"BU19610309";"BU19610309";"      90";"      70";"      30"
"15003";"WK196104  ";"WK196104  ";"     590";"    1000";"     490"
"15004";"BU19610400";"BU19610400";"     400";"     710";"     360"
"15005";"BU19610401";"BU19610401";"      50";"      90";"      30"
"15006";"BU19610402";"BU19610402";"      90";"     110";"      60"
"15007";"BU19610403";"BU19610403";"      60";"      80";"      50"
"15008";"WK196105  ";"WK196105  ";"     750";"    1030";"     470"
"15009";"BU19610500";"BU19610500";"     690";"     920";"     410"
"15010";"BU19610501";"BU19610501";"      20";"      40";"      20"
"15011";"BU19610502";"BU19610502";"       .";"       .";"       ."
"15012";"BU19610503";"BU19610503";"      40";"      70";"      40"
"15013";"WK196106  ";"WK196106  ";"     160";"     270";"     150"
"15014";"BU19610600";"BU19610600";"      10";"      50";"      30"
"15015";"BU19610601";"BU19610601";"     100";"     140";"      90"
"15016";"BU19610602";"BU19610602";"      30";"     100";"      30"
"15017";"WK196107  ";"WK196107  ";"     880";"    1280";"     720"
"15018";"BU19610700";"BU19610700";"     630";"     840";"     430"
"15019";"BU19610701";"BU19610701";"      60";"     130";"     110"
"15020";"BU19610702";"BU19610702";"     170";"     300";"     190"
"15021";"WK196108  ";"WK196108  ";"     200";"     340";"     190"
"15022";"BU19610800";"BU19610800";"     140";"     230";"     130"
"15023";"BU19610801";"BU19610801";"      60";"     110";"      60"
"15024";"WK196109  ";"WK196109  ";"     380";"     550";"     210"
"15025";"BU19610900";"BU19610900";"     220";"     280";"     110"
"15026";"BU19610901";"BU19610901";"      80";"     150";"      50"
"15027";"BU19610902";"BU19610902";"      30";"      60";"      20"
"15028";"BU19610903";"BU19610903";"      40";"      50";"      30"
"15029";"WK196110  ";"WK196110  ";"     230";"     420";"     110"
"15030";"BU19611000";"BU19611000";"     120";"     230";"      60"
"15031";"BU19611001";"BU19611001";"      40";"     100";"      20"
"15032";"BU19611002";"BU19611002";"      30";"      50";"       0"
"15033";"BU19611003";"BU19611003";"      40";"      40";"      20"
"15034";"GM0622    ";"GM0622    ";"   19220";"   23340";"   11690"
"15035";"WK062201  ";"WK062201  ";"    4240";"    5570";"    2040"
"15036";"BU06220101";"BU06220101";"     970";"    1310";"     450"
"15037";"BU06220102";"BU06220102";"    1760";"    1790";"     580"
"15038";"BU06220103";"BU06220103";"    1490";"    2480";"    1020"
"15039";"BU06220104";"BU06220104";"       .";"       .";"       ."
"15040";"WK062202  ";"WK062202  ";"    3830";"    4200";"    1380"
"15041";"BU06220201";"BU06220201";"     720";"     980";"     410"
"15042";"BU06220202";"BU06220202";"    1040";"    1160";"     290"
"15043";"BU06220203";"BU06220203";"    1150";"    1100";"     330"
"15044";"BU06220204";"BU06220204";"     890";"     940";"     320"
"15045";"BU06220205";"BU06220205";"      50";"      20";"      20"
"15046";"WK062203  ";"WK062203  ";"       .";"       .";"       ."
"15047";"BU06220301";"BU06220301";"       .";"       .";"       ."
"15048";"BU06220302";"BU06220302";"       .";"       .";"       ."
"15049";"BU06220303";"BU06220303";"       .";"       .";"       ."
"15050";"BU06220304";"BU06220304";"       .";"       .";"       ."
"15051";"BU06220305";"BU06220305";"       .";"       .";"       ."
"15052";"BU06220306";"BU06220306";"       .";"       .";"       ."
"15053";"BU06220307";"BU06220307";"       .";"       .";"       ."
"15054";"WK062204  ";"WK062204  ";"    1780";"    2490";"    1660"
"15055";"BU06220401";"BU06220401";"       .";"       .";"       ."
"15056";"BU06220402";"BU06220402";"    1630";"    2160";"    1300"
"15057";"BU06220403";"BU06220403";"       .";"       .";"       ."
"15058";"BU06220404";"BU06220404";"       .";"       .";"       ."
"15059";"WK062205  ";"WK062205  ";"    3510";"    3530";"    2450"
"15060";"BU06220501";"BU06220501";"     440";"     640";"     540"
"15061";"BU06220502";"BU06220502";"     120";"     420";"     390"
"15062";"BU06220503";"BU06220503";"    1080";"    1620";"     940"
"15063";"BU06220504";"BU06220504";"    1670";"     960";"     660"
"15064";"BU06220505";"BU06220505";"       .";"       .";"       ."
"15065";"WK062206  ";"WK062206  ";"    2560";"    3050";"    1390"
"15066";"BU06220601";"BU06220601";"     110";"     230";"     340"
"15067";"BU06220602";"BU06220602";"     470";"     680";"     330"
"15068";"BU06220603";"BU06220603";"     270";"     490";"     230"
"15069";"BU06220604";"BU06220604";"     940";"     770";"     210"
"15070";"BU06220605";"BU06220605";"      10";"      20";"       0"
"15071";"BU06220606";"BU06220606";"     740";"     870";"     300"
"15072";"WK062207  ";"WK062207  ";"    3020";"    4240";"    2590"
"15073";"BU06220701";"BU06220701";"     470";"    1170";"    1000"
"15074";"BU06220702";"BU06220702";"     430";"     590";"     300"
"15075";"BU06220703";"BU06220703";"     200";"     350";"     290"
"15076";"BU06220704";"BU06220704";"     780";"     650";"     150"
"15077";"BU06220705";"BU06220705";"      30";"      50";"      30"
"15078";"BU06220706";"BU06220706";"     840";"    1020";"     390"
"15079";"BU06220707";"BU06220707";"       .";"       .";"       ."
"15080";"BU06220708";"BU06220708";"     250";"     410";"     410"
"15081";"WK062208  ";"WK062208  ";"       .";"       .";"       ."
"15082";"BU06220801";"BU06220801";"       .";"       .";"       ."
"15083";"GM0096    ";"GM0096    ";"     310";"     470";"     200"
"15084";"WK009600  ";"WK009600  ";"     310";"     470";"     200"
"15085";"BU00960000";"BU00960000";"     290";"     440";"     180"
"15086";"BU00960009";"BU00960009";"       .";"       .";"       ."
"15087";"GM0718    ";"GM0718    ";"    9780";"   16420";"    7300"
"15088";"WK071801  ";"WK071801  ";"    1850";"    2860";"    1580"
"15089";"BU07180100";"BU07180100";"     960";"    1220";"     760"
"15090";"BU07180101";"BU07180101";"     630";"    1100";"     620"
"15091";"BU07180102";"BU07180102";"     140";"     370";"     140"
"15092";"BU07180103";"BU07180103";"     110";"     170";"      60"
"15093";"WK071802  ";"WK071802  ";"    2430";"    4000";"    1380"
"15094";"BU07180200";"BU07180200";"     140";"     200";"     190"
"15095";"BU07180201";"BU07180201";"     460";"     870";"     270"
"15096";"BU07180202";"BU07180202";"     590";"     800";"     200"
"15097";"BU07180203";"BU07180203";"       .";"       .";"       ."
"15098";"BU07180204";"BU07180204";"      50";"     200";"      90"
"15099";"BU07180205";"BU07180205";"     180";"     250";"      70"
"15100";"BU07180206";"BU07180206";"     490";"     940";"     230"
"15101";"BU07180207";"BU07180207";"       .";"       .";"       ."
"15102";"BU07180208";"BU07180208";"      70";"     160";"     210"
"15103";"BU07180209";"BU07180209";"     390";"     470";"     110"
"15104";"WK071803  ";"WK071803  ";"     940";"    1790";"    1130"
"15105";"BU07180300";"BU07180300";"     350";"     680";"     250"
"15106";"BU07180301";"BU07180301";"     250";"     620";"     610"
"15107";"BU07180302";"BU07180302";"       .";"       .";"       ."
"15108";"BU07180303";"BU07180303";"       .";"       .";"       ."
"15109";"WK071804  ";"WK071804  ";"    2120";"    3590";"    1780"
"15110";"BU07180400";"BU07180400";"     250";"     630";"     500"
"15111";"BU07180401";"BU07180401";"     660";"     790";"     240"
"15112";"BU07180402";"BU07180402";"     470";"     580";"     160"
"15113";"BU07180403";"BU07180403";"     160";"     420";"     340"
"15114";"BU07180405";"BU07180405";"     220";"     440";"     190"
"15115";"BU07180406";"BU07180406";"     320";"     680";"     340"
"15116";"BU07180407";"BU07180407";"       .";"       .";"       ."
"15117";"BU07180408";"BU07180408";"       .";"       .";"       ."
"15118";"WK071805  ";"WK071805  ";"    2350";"    3890";"    1300"
"15119";"BU07180500";"BU07180500";"     520";"     820";"     260"
"15120";"BU07180501";"BU07180501";"     260";"     570";"     150"
"15121";"BU07180502";"BU07180502";"     400";"     840";"     360"
"15122";"BU07180503";"BU07180503";"     500";"     630";"     150"
"15123";"BU07180504";"BU07180504";"       .";"       .";"       ."
"15124";"BU07180505";"BU07180505";"     380";"     640";"     190"
"15125";"BU07180506";"BU07180506";"     260";"     330";"     150"
"15126";"BU07180507";"BU07180507";"       .";"       .";"       ."
"15127";"WK071806  ";"WK071806  ";"      90";"     220";"     110"
"15128";"BU07180600";"BU07180600";"      60";"     150";"      90"
"15129";"BU07180601";"BU07180601";"       .";"       .";"       ."
"15130";"BU07180602";"BU07180602";"      30";"      30";"      20"
"15131";"BU07180603";"BU07180603";"       .";"       .";"       ."
"15132";"WK071807  ";"WK071807  ";"      20";"      50";"      10"
"15133";"BU07180700";"BU07180700";"       .";"       .";"       ."
"15134";"BU07180701";"BU07180701";"       .";"       .";"       ."
"15135";"BU07180702";"BU07180702";"       .";"       .";"       ."
"15136";"WK071808  ";"WK071808  ";"       .";"       .";"       ."
"15137";"BU07180800";"BU07180800";"       .";"       .";"       ."
"15138";"GM0986    ";"GM0986    ";"    2230";"    3890";"    3110"
"15139";"WK098601  ";"WK098601  ";"     580";"     950";"     680"
"15140";"BU09860101";"BU09860101";"       .";"       .";"       ."
"15141";"BU09860102";"BU09860102";"       .";"       .";"       ."
"15142";"WK098602  ";"WK098602  ";"     620";"    1180";"     850"
"15143";"BU09860201";"BU09860201";"     610";"    1140";"     820"
"15144";"BU09860202";"BU09860202";"       .";"       .";"       ."
"15145";"BU09860203";"BU09860203";"       .";"       .";"       ."
"15146";"WK098603  ";"WK098603  ";"     300";"     410";"     430"
"15147";"BU09860301";"BU09860301";"     270";"     370";"     410"
"15148";"BU09860302";"BU09860302";"       .";"       .";"       ."
"15149";"BU09860303";"BU09860303";"       .";"       .";"       ."
"15150";"WK098604  ";"WK098604  ";"     520";"     980";"     810"
"15151";"BU09860401";"BU09860401";"     360";"     470";"     450"
"15152";"BU09860402";"BU09860402";"      10";"      70";"      60"
"15153";"BU09860403";"BU09860403";"      10";"      30";"      30"
"15154";"BU09860404";"BU09860404";"       .";"       .";"       ."
"15155";"BU09860405";"BU09860405";"     110";"     300";"     160"
"15156";"BU09860406";"BU09860406";"      20";"      80";"      80"
"15157";"WK098605  ";"WK098605  ";"     150";"     260";"     240"
"15158";"BU09860501";"BU09860501";"     150";"     260";"     240"
"15159";"WK098609  ";"WK098609  ";"      60";"     110";"     100"
"15160";"BU09860900";"BU09860900";"      60";"     110";"     100"
"15161";"GM0626    ";"GM0626    ";"    3950";"    6380";"    7930"
"15162";"WK062600  ";"WK062600  ";"    3950";"    6380";"    7930"
"15163";"BU06260001";"BU06260001";"     680";"    1580";"    1870"
"15164";"BU06260002";"BU06260002";"     210";"     560";"    1040"
"15165";"BU06260004";"BU06260004";"     330";"     230";"     480"
"15166";"BU06260006";"BU06260006";"     230";"     470";"     400"
"15167";"BU06260007";"BU06260007";"     930";"    1290";"     530"
"15168";"BU06260008";"BU06260008";"     490";"     740";"     930"
"15169";"BU06260009";"BU06260009";"      50";"      50";"      80"
"15170";"BU06260010";"BU06260010";"     380";"     440";"     760"
"15171";"BU06260011";"BU06260011";"     120";"     200";"     240"
"15172";"BU06260012";"BU06260012";"     210";"     420";"     920"
"15173";"BU06260013";"BU06260013";"     260";"     390";"     580"
"15174";"BU06260014";"BU06260014";"      30";"      40";"     130"
"15175";"GM0285    ";"GM0285    ";"    5030";"    8460";"    4790"
"15176";"WK028500  ";"WK028500  ";"     610";"     950";"     480"
"15177";"BU02850000";"BU02850000";"     350";"     550";"     180"
"15178";"BU02850001";"BU02850001";"      10";"      40";"      20"
"15179";"BU02850002";"BU02850002";"      40";"      70";"      50"
"15180";"BU02850005";"BU02850005";"     130";"     130";"      70"
"15181";"BU02850006";"BU02850006";"      10";"      20";"      50"
"15182";"BU02850007";"BU02850007";"      10";"      30";"      40"
"15183";"BU02850008";"BU02850008";"      20";"      10";"       0"
"15184";"BU02850009";"BU02850009";"      40";"     100";"      70"
"15185";"WK028501  ";"WK028501  ";"    3240";"    5510";"    3410"
"15186";"BU02850100";"BU02850100";"    1000";"    1820";"     970"
"15187";"BU02850101";"BU02850101";"     870";"    1440";"     760"
"15188";"BU02850102";"BU02850102";"     460";"     650";"     400"
"15189";"BU02850103";"BU02850103";"     230";"     450";"     180"
"15190";"BU02850104";"BU02850104";"      30";"      70";"      30"
"15191";"BU02850105";"BU02850105";"     230";"     540";"     620"
"15192";"BU02850106";"BU02850106";"      60";"      70";"      80"
"15193";"BU02850107";"BU02850107";"      60";"      90";"      50"
"15194";"BU02850108";"BU02850108";"     170";"     250";"     160"
"15195";"BU02850109";"BU02850109";"     130";"     150";"     160"
"15196";"WK028502  ";"WK028502  ";"     670";"    1300";"     550"
"15197";"BU02850200";"BU02850200";"     210";"     250";"     170"
"15198";"BU02850201";"BU02850201";"      70";"     160";"      90"
"15199";"BU02850202";"BU02850202";"      20";"      60";"      30"
"15200";"BU02850203";"BU02850203";"      30";"      90";"      20"
"15201";"BU02850205";"BU02850205";"      30";"     170";"      20"
"15202";"BU02850206";"BU02850206";"      90";"     150";"      90"
"15203";"BU02850207";"BU02850207";"      90";"     130";"      50"
"15204";"BU02850208";"BU02850208";"     100";"     150";"      70"
