"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"2053";"BU02035540";"BU02035540";"     120";"     220";"     120"
"2054";"BU02035541";"BU02035541";"     100";"     200";"     170"
"2055";"WK020356  ";"WK020356  ";"    1620";"    1830";"     500"
"2056";"BU02035650";"BU02035650";"    1070";"    1040";"     340"
"2057";"BU02035651";"BU02035651";"     460";"     610";"     130"
"2058";"BU02035652";"BU02035652";"      80";"     190";"      40"
"2059";"WK020357  ";"WK020357  ";"     390";"     840";"     380"
"2060";"BU02035780";"BU02035780";"     200";"     260";"     190"
"2061";"BU02035781";"BU02035781";"     190";"     580";"     190"
"2062";"WK020358  ";"WK020358  ";"     330";"     560";"     250"
"2063";"BU02035875";"BU02035875";"     160";"     320";"     150"
"2064";"BU02035876";"BU02035876";"     130";"     150";"      70"
"2065";"BU02035877";"BU02035877";"      50";"      80";"      30"
"2066";"WK020359  ";"WK020359  ";"     480";"     540";"     200"
"2067";"BU02035960";"BU02035960";"     290";"     310";"     130"
"2068";"BU02035961";"BU02035961";"     200";"     230";"      70"
"2069";"WK020360  ";"WK020360  ";"     250";"     570";"     260"
"2070";"BU02036070";"BU02036070";"     100";"     270";"     140"
"2071";"BU02036071";"BU02036071";"     140";"     290";"     120"
"2072";"WK020361  ";"WK020361  ";"     140";"     180";"     110"
"2073";"BU02036190";"BU02036190";"      70";"      90";"      60"
"2074";"BU02036191";"BU02036191";"      70";"      80";"      50"
"2075";"WK020362  ";"WK020362  ";"      60";"     110";"      80"
"2076";"BU02036265";"BU02036265";"      20";"      60";"      60"
"2077";"BU02036266";"BU02036266";"      30";"      50";"      20"
"2078";"WK020363  ";"WK020363  ";"      30";"      60";"      40"
"2079";"BU02036395";"BU02036395";"      30";"      60";"      40"
"2080";"GM0888    ";"GM0888    ";"    3070";"    5210";"    3630"
"2081";"WK088800  ";"WK088800  ";"    2740";"    4590";"    3200"
"2082";"BU08880000";"BU08880000";"    1780";"    2660";"    1760"
"2083";"BU08880001";"BU08880001";"     400";"     780";"     620"
"2084";"BU08880002";"BU08880002";"     550";"    1150";"     820"
"2085";"WK088801  ";"WK088801  ";"     330";"     620";"     430"
"2086";"BU08880100";"BU08880100";"      40";"     170";"     100"
"2087";"BU08880101";"BU08880101";"     210";"     320";"     260"
"2088";"BU08880102";"BU08880102";"      30";"      60";"      40"
"2089";"BU08880103";"BU08880103";"      70";"      40";"      20"
"2090";"BU08880109";"BU08880109";"       0";"      20";"      10"
"2091";"GM1954    ";"GM1954    ";"    6800";"   11940";"    8190"
"2092";"WK195400  ";"WK195400  ";"    1780";"    2640";"    1570"
"2093";"BU19540000";"BU19540000";"    1180";"    1620";"     690"
"2094";"BU19540001";"BU19540001";"     160";"     210";"     180"
"2095";"BU19540002";"BU19540002";"     150";"     250";"     230"
"2096";"BU19540003";"BU19540003";"     310";"     580";"     380"
"2097";"BU19540009";"BU19540009";"       0";"       0";"      40"
"2098";"WK195401  ";"WK195401  ";"    1450";"    2150";"    1200"
"2099";"BU19540100";"BU19540100";"    1070";"    1480";"     770"
"2100";"BU19540101";"BU19540101";"     160";"     260";"     200"
"2101";"BU19540102";"BU19540102";"       .";"       .";"       ."
"2102";"BU19540103";"BU19540103";"     190";"     360";"     200"
"2103";"BU19540104";"BU19540104";"       .";"       .";"       ."
"2104";"WK195402  ";"WK195402  ";"     230";"     590";"     440"
"2105";"BU19540200";"BU19540200";"     180";"     470";"     350"
"2106";"BU19540201";"BU19540201";"      50";"     120";"      80"
"2107";"WK195403  ";"WK195403  ";"     670";"    1280";"     940"
"2108";"BU19540300";"BU19540300";"     580";"    1000";"     740"
"2109";"BU19540301";"BU19540301";"      30";"      90";"      90"
"2110";"BU19540302";"BU19540302";"      60";"     190";"     120"
"2111";"WK195404  ";"WK195404  ";"     500";"    1070";"     830"
"2112";"BU19540400";"BU19540400";"     340";"     770";"     580"
"2113";"BU19540401";"BU19540401";"     140";"     260";"     200"
"2114";"BU19540402";"BU19540402";"      10";"      40";"      50"
"2115";"WK195405  ";"WK195405  ";"    1070";"    2160";"    1590"
"2116";"BU19540500";"BU19540500";"     250";"     530";"     320"
"2117";"BU19540501";"BU19540501";"     350";"     670";"     490"
"2118";"BU19540502";"BU19540502";"     230";"     340";"     210"
"2119";"BU19540503";"BU19540503";"      60";"     160";"     210"
"2120";"BU19540504";"BU19540504";"      10";"      30";"      70"
"2121";"BU19540505";"BU19540505";"     140";"     350";"     260"
"2122";"BU19540509";"BU19540509";"      30";"      90";"      20"
"2123";"WK195406  ";"WK195406  ";"    1100";"    2060";"    1630"
"2124";"BU19540600";"BU19540600";"     300";"     570";"     310"
"2125";"BU19540601";"BU19540601";"     550";"    1110";"     990"
"2126";"BU19540602";"BU19540602";"      30";"      40";"      50"
"2127";"BU19540603";"BU19540603";"     220";"     330";"     280"
"2128";"GM0370    ";"GM0370    ";"    1780";"    3480";"    2510"
"2129";"WK037008  ";"WK037008  ";"    1780";"    3480";"    2510"
"2130";"BU03700801";"BU03700801";"     930";"    1860";"    1000"
"2131";"BU03700802";"BU03700802";"      90";"     230";"     120"
"2132";"BU03700803";"BU03700803";"     120";"     290";"     180"
"2133";"BU03700804";"BU03700804";"     650";"    1110";"    1200"
"2134";"GM0889    ";"GM0889    ";"    3270";"    4590";"    2310"
"2135";"WK088900  ";"WK088900  ";"    2820";"    3770";"    1680"
"2136";"BU08890000";"BU08890000";"    1540";"    2070";"     900"
"2137";"BU08890001";"BU08890001";"    1250";"    1630";"     750"
"2138";"BU08890008";"BU08890008";"      10";"      40";"      20"
"2139";"BU08890009";"BU08890009";"       .";"       .";"       ."
"2140";"WK088901  ";"WK088901  ";"     450";"     820";"     630"
"2141";"BU08890100";"BU08890100";"     390";"     760";"     490"
"2142";"BU08890101";"BU08890101";"      40";"      40";"      30"
"2143";"BU08890102";"BU08890102";"      10";"      20";"      30"
"2144";"BU08890109";"BU08890109";"      20";"      30";"      60"
"2145";"GM1945    ";"GM1945    ";"    7480";"   10920";"    7970"
"2146";"WK194500  ";"WK194500  ";"     570";"     850";"    1190"
"2147";"BU19450000";"BU19450000";"     310";"     380";"     480"
"2148";"BU19450001";"BU19450001";"     200";"     340";"     390"
"2149";"BU19450002";"BU19450002";"       .";"       .";"       ."
"2150";"BU19450003";"BU19450003";"       .";"       .";"       ."
"2151";"WK194501  ";"WK194501  ";"     260";"     560";"     930"
"2152";"BU19450100";"BU19450100";"     140";"     330";"     570"
"2153";"BU19450101";"BU19450101";"     100";"     140";"     270"
"2154";"BU19450102";"BU19450102";"      20";"      80";"      90"
"2155";"WK194502  ";"WK194502  ";"     620";"     950";"     390"
"2156";"BU19450200";"BU19450200";"     530";"     810";"     260"
"2157";"BU19450201";"BU19450201";"      90";"     150";"     120"
"2158";"WK194503  ";"WK194503  ";"     320";"     490";"     220"
"2159";"BU19450300";"BU19450300";"     210";"     330";"     140"
"2160";"BU19450301";"BU19450301";"     110";"     170";"      80"
"2161";"WK194504  ";"WK194504  ";"      10";"      50";"      50"
"2162";"BU19450400";"BU19450400";"      10";"      50";"      50"
"2163";"WK194505  ";"WK194505  ";"    3120";"    4100";"    2500"
"2164";"BU19450500";"BU19450500";"     320";"     450";"     300"
"2165";"BU19450501";"BU19450501";"     530";"     620";"     450"
"2166";"BU19450502";"BU19450502";"     450";"     830";"     480"
"2167";"BU19450503";"BU19450503";"     490";"     680";"     310"
"2168";"BU19450504";"BU19450504";"     230";"     310";"     240"
"2169";"BU19450505";"BU19450505";"     800";"     830";"     380"
"2170";"BU19450506";"BU19450506";"       .";"       .";"       ."
"2171";"BU19450507";"BU19450507";"       0";"      20";"      10"
"2172";"BU19450508";"BU19450508";"     110";"      40";"      80"
"2173";"BU19450509";"BU19450509";"      10";"      20";"      20"
"2174";"BU19450510";"BU19450510";"     150";"     300";"     240"
"2175";"BU19450511";"BU19450511";"       .";"       .";"       ."
"2176";"WK194506  ";"WK194506  ";"      60";"     140";"     400"
"2177";"BU19450600";"BU19450600";"      50";"     130";"     330"
"2178";"BU19450601";"BU19450601";"      10";"      10";"      70"
"2179";"WK194507  ";"WK194507  ";"     120";"     120";"     160"
"2180";"BU19450700";"BU19450700";"       .";"       .";"       ."
"2181";"BU19450701";"BU19450701";"       .";"       .";"       ."
"2182";"WK194508  ";"WK194508  ";"     350";"     580";"     390"
"2183";"BU19450800";"BU19450800";"     320";"     550";"     340"
"2184";"BU19450801";"BU19450801";"       .";"       .";"       ."
"2185";"BU19450802";"BU19450802";"       .";"       .";"       ."
"2186";"WK194509  ";"WK194509  ";"    1480";"    2250";"     820"
"2187";"BU19450900";"BU19450900";"     780";"    1070";"     350"
"2188";"BU19450901";"BU19450901";"     680";"    1130";"     450"
"2189";"BU19450902";"BU19450902";"       .";"       .";"       ."
"2190";"BU19450903";"BU19450903";"      10";"      30";"      30"
"2191";"BU19450904";"BU19450904";"       .";"       .";"       ."
"2192";"WK194510  ";"WK194510  ";"     510";"     670";"     680"
"2193";"BU19451000";"BU19451000";"     490";"     560";"     520"
"2194";"BU19451001";"BU19451001";"       .";"       .";"       ."
"2195";"BU19451002";"BU19451002";"       .";"       .";"       ."
"2196";"WK194511  ";"WK194511  ";"      10";"      40";"      40"
"2197";"BU19451100";"BU19451100";"      10";"      40";"      40"
"2198";"WK194512  ";"WK194512  ";"      50";"     100";"     220"
"2199";"BU19451200";"BU19451200";"      50";"     100";"     220"
"2200";"GM1724    ";"GM1724    ";"    3810";"    6720";"    3620"
"2201";"WK172400  ";"WK172400  ";"    1770";"    2880";"    1600"
"2202";"BU17240001";"BU17240001";"      80";"     170";"      70"
"2203";"BU17240002";"BU17240002";"      30";"      50";"      30"
"2204";"BU17240003";"BU17240003";"     240";"     330";"     140"
"2205";"BU17240004";"BU17240004";"      60";"     190";"      70"
"2206";"BU17240005";"BU17240005";"     150";"     290";"     120"
"2207";"BU17240006";"BU17240006";"     160";"     340";"     140"
"2208";"BU17240007";"BU17240007";"      30";"      60";"      30"
"2209";"BU17240008";"BU17240008";"      30";"      80";"      50"
"2210";"BU17240009";"BU17240009";"      30";"      90";"      80"
"2211";"BU17240010";"BU17240010";"     180";"     220";"     110"
"2212";"BU17240011";"BU17240011";"      50";"      90";"     130"
"2213";"BU17240012";"BU17240012";"     100";"     110";"      80"
"2214";"BU17240013";"BU17240013";"     270";"     320";"     210"
"2215";"BU17240014";"BU17240014";"     230";"     330";"     170"
"2216";"BU17240015";"BU17240015";"      40";"      80";"      80"
"2217";"BU17240016";"BU17240016";"      30";"      80";"      70"
"2218";"BU17240017";"BU17240017";"      40";"      50";"      20"
"2219";"WK172401  ";"WK172401  ";"     210";"     140";"      40"
"2220";"BU17240101";"BU17240101";"     210";"     140";"      40"
"2221";"WK172402  ";"WK172402  ";"     550";"    1010";"     330"
"2222";"BU17240201";"BU17240201";"     100";"     220";"      90"
"2223";"BU17240202";"BU17240202";"     110";"     180";"      60"
"2224";"BU17240203";"BU17240203";"      40";"      70";"      50"
"2225";"BU17240204";"BU17240204";"     130";"     160";"      40"
"2226";"BU17240205";"BU17240205";"      20";"      80";"      20"
"2227";"BU17240206";"BU17240206";"      20";"     100";"      20"
"2228";"BU17240207";"BU17240207";"      30";"      80";"      20"
"2229";"BU17240208";"BU17240208";"      60";"      60";"      30"
"2230";"BU17240209";"BU17240209";"       .";"       .";"       ."
"2231";"BU17240210";"BU17240210";"       .";"       .";"       ."
"2232";"BU17240211";"BU17240211";"       .";"       .";"       ."
"2233";"WK172403  ";"WK172403  ";"     320";"     550";"     560"
"2234";"BU17240301";"BU17240301";"       .";"       .";"       ."
"2235";"BU17240302";"BU17240302";"     120";"     100";"     100"
"2236";"BU17240303";"BU17240303";"      50";"      60";"      40"
"2237";"BU17240304";"BU17240304";"      60";"     130";"     120"
"2238";"BU17240306";"BU17240306";"      60";"     120";"     110"
"2239";"BU17240307";"BU17240307";"      40";"     120";"     160"
"2240";"WK172404  ";"WK172404  ";"     340";"     770";"     400"
"2241";"BU17240401";"BU17240401";"      90";"     120";"      70"
"2242";"BU17240402";"BU17240402";"      10";"      70";"      70"
"2243";"BU17240403";"BU17240403";"      50";"      90";"      70"
"2244";"BU17240404";"BU17240404";"      10";"      30";"      10"
"2245";"BU17240405";"BU17240405";"      90";"      90";"      50"
"2246";"BU17240406";"BU17240406";"      20";"      60";"      30"
"2247";"BU17240407";"BU17240407";"      40";"     100";"      60"
"2248";"BU17240408";"BU17240408";"      30";"     170";"      40"
"2249";"BU17240409";"BU17240409";"       0";"      20";"      10"
"2250";"WK172405  ";"WK172405  ";"     140";"     430";"     330"
"2251";"BU17240501";"BU17240501";"      60";"     120";"     150"
"2252";"BU17240502";"BU17240502";"      40";"     160";"      80"
"2253";"BU17240503";"BU17240503";"       .";"       .";"       ."
"2254";"BU17240504";"BU17240504";"       .";"       .";"       ."
"2255";"BU17240505";"BU17240505";"      20";"      80";"      30"
"2256";"WK172406  ";"WK172406  ";"     410";"     920";"     440"
"2257";"BU17240601";"BU17240601";"      30";"     100";"      40"
"2258";"BU17240602";"BU17240602";"       0";"      50";"      70"
"2259";"BU17240603";"BU17240603";"      60";"     110";"      50"
"2260";"BU17240604";"BU17240604";"      10";"      30";"      20"
"2261";"BU17240605";"BU17240605";"      10";"      40";"      10"
"2262";"BU17240606";"BU17240606";"      40";"      50";"      20"
"2263";"BU17240607";"BU17240607";"      80";"     140";"      70"
"2264";"BU17240608";"BU17240608";"      60";"     120";"      50"
"2265";"BU17240609";"BU17240609";"     100";"     200";"      80"
"2266";"BU17240610";"BU17240610";"      10";"      80";"      10"
"2267";"GM0893    ";"GM0893    ";"    3080";"    5210";"    1840"
"2268";"WK089301  ";"WK089301  ";"      50";"     100";"      60"
"2269";"BU08930110";"BU08930110";"      50";"      70";"      50"
"2270";"BU08930111";"BU08930111";"      10";"      30";"      10"
"2271";"WK089302  ";"WK089302  ";"      50";"     150";"      80"
"2272";"BU08930220";"BU08930220";"      50";"     150";"      80"
"2273";"BU08930221";"BU08930221";"       .";"       .";"       ."
"2274";"WK089303  ";"WK089303  ";"    1130";"    1710";"     630"
"2275";"BU08930330";"BU08930330";"    1050";"    1590";"     570"
"2276";"BU08930331";"BU08930331";"      70";"     100";"      60"
"2277";"BU08930332";"BU08930332";"      20";"      10";"       0"
"2278";"WK089304  ";"WK089304  ";"     550";"     860";"     290"
"2279";"BU08930440";"BU08930440";"     470";"     630";"     220"
"2280";"BU08930441";"BU08930441";"      80";"     220";"      70"
"2281";"WK089305  ";"WK089305  ";"     500";"     890";"     240"
"2282";"BU08930550";"BU08930550";"     360";"     610";"     150"
"2283";"BU08930551";"BU08930551";"     140";"     280";"      90"
"2284";"WK089306  ";"WK089306  ";"     540";"     970";"     370"
"2285";"BU08930660";"BU08930660";"     370";"     600";"     170"
"2286";"BU08930661";"BU08930661";"      70";"     140";"      90"
"2287";"BU08930662";"BU08930662";"      90";"     220";"     120"
"2288";"WK089307  ";"WK089307  ";"     250";"     530";"     160"
"2289";"BU08930770";"BU08930770";"     140";"     280";"      80"
"2290";"BU08930771";"BU08930771";"     110";"     250";"      90"
"2291";"GM0373    ";"GM0373    ";"    4820";"    9000";"    7620"
"2292";"WK037301  ";"WK037301  ";"    1730";"    3050";"    3560"
"2293";"BU03730101";"BU03730101";"      80";"     110";"     190"
"2294";"BU03730102";"BU03730102";"      60";"     150";"     190"
"2295";"BU03730103";"BU03730103";"     120";"     220";"     380"
"2296";"BU03730104";"BU03730104";"      70";"     130";"     200"
