"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"16399";"BU01890406";"BU01890406";"      40";"      80";"      60"
"16400";"BU01890407";"BU01890407";"      50";"     140";"      40"
"16401";"BU01890408";"BU01890408";"     100";"     200";"      60"
"16402";"BU01890409";"BU01890409";"      90";"     170";"      90"
"16403";"WK018905  ";"WK018905  ";"     240";"     490";"     210"
"16404";"BU01890507";"BU01890507";"      70";"     140";"      60"
"16405";"BU01890508";"BU01890508";"     110";"     220";"     110"
"16406";"BU01890509";"BU01890509";"      70";"     140";"      50"
"16407";"GM0296    ";"GM0296    ";"    8600";"   13690";"    9070"
"16408";"WK029600  ";"WK029600  ";"      50";"     100";"      60"
"16409";"BU02960000";"BU02960000";"      30";"      50";"      20"
"16410";"BU02960001";"BU02960001";"      20";"      20";"      30"
"16411";"BU02960002";"BU02960002";"      10";"      20";"      10"
"16412";"WK029601  ";"WK029601  ";"    7160";"   11050";"    7470"
"16413";"BU02960100";"BU02960100";"     390";"     750";"     600"
"16414";"BU02960101";"BU02960101";"       .";"       .";"       ."
"16415";"BU02960102";"BU02960102";"      90";"     140";"     110"
"16416";"BU02960103";"BU02960103";"     200";"     190";"     200"
"16417";"BU02960104";"BU02960104";"      60";"      60";"      50"
"16418";"BU02960105";"BU02960105";"      60";"     210";"      90"
"16419";"BU02960106";"BU02960106";"     330";"     580";"     360"
"16420";"BU02960107";"BU02960107";"     420";"     620";"     260"
"16421";"BU02960108";"BU02960108";"     430";"     520";"     190"
"16422";"BU02960109";"BU02960109";"    1030";"    1450";"     540"
"16423";"BU02960110";"BU02960110";"     150";"     320";"     270"
"16424";"BU02960111";"BU02960111";"      60";"     170";"      60"
"16425";"BU02960112";"BU02960112";"      70";"     260";"     390"
"16426";"BU02960113";"BU02960113";"     140";"     330";"     370"
"16427";"BU02960114";"BU02960114";"     230";"     380";"     300"
"16428";"BU02960115";"BU02960115";"     150";"     250";"     200"
"16429";"BU02960116";"BU02960116";"     780";"     490";"     270"
"16430";"BU02960117";"BU02960117";"      60";"     130";"      20"
"16431";"BU02960118";"BU02960118";"      30";"      70";"      40"
"16432";"BU02960119";"BU02960119";"      20";"      60";"      80"
"16433";"BU02960120";"BU02960120";"      40";"      40";"      40"
"16434";"BU02960121";"BU02960121";"      10";"      20";"      40"
"16435";"BU02960122";"BU02960122";"      20";"      40";"      80"
"16436";"BU02960123";"BU02960123";"     400";"     480";"     210"
"16437";"BU02960124";"BU02960124";"      50";"      60";"      30"
"16438";"BU02960125";"BU02960125";"     310";"     350";"     240"
"16439";"BU02960126";"BU02960126";"     150";"     250";"     130"
"16440";"BU02960127";"BU02960127";"      90";"     210";"     110"
"16441";"BU02960128";"BU02960128";"      50";"      40";"      20"
"16442";"BU02960129";"BU02960129";"      70";"     130";"     100"
"16443";"BU02960130";"BU02960130";"     220";"     510";"     310"
"16444";"BU02960131";"BU02960131";"     120";"     190";"      90"
"16445";"BU02960132";"BU02960132";"      70";"     100";"      40"
"16446";"BU02960133";"BU02960133";"      70";"      80";"     140"
"16447";"BU02960134";"BU02960134";"      80";"     160";"     140"
"16448";"BU02960135";"BU02960135";"     170";"     330";"     230"
"16449";"BU02960136";"BU02960136";"     110";"     240";"     210"
"16450";"BU02960137";"BU02960137";"     170";"     390";"     360"
"16451";"BU02960138";"BU02960138";"     200";"     470";"     560"
"16452";"WK029602  ";"WK029602  ";"     120";"     260";"     180"
"16453";"BU02960200";"BU02960200";"      90";"     210";"     150"
"16454";"BU02960201";"BU02960201";"      20";"      40";"      30"
"16455";"WK029603  ";"WK029603  ";"     160";"     230";"     120"
"16456";"BU02960300";"BU02960300";"     130";"     180";"     110"
"16457";"BU02960301";"BU02960301";"      30";"      50";"      20"
"16458";"WK029604  ";"WK029604  ";"     350";"     670";"     340"
"16459";"BU02960400";"BU02960400";"     290";"     510";"     220"
"16460";"BU02960401";"BU02960401";"       .";"       .";"       ."
"16461";"BU02960402";"BU02960402";"       .";"       .";"       ."
"16462";"WK029605  ";"WK029605  ";"     150";"     340";"     270"
"16463";"BU02960500";"BU02960500";"     120";"     290";"     230"
"16464";"BU02960501";"BU02960501";"      40";"      50";"      50"
"16465";"WK029606  ";"WK029606  ";"      20";"      20";"      60"
"16466";"BU02960600";"BU02960600";"       .";"       .";"       ."
"16467";"BU02960601";"BU02960601";"       .";"       .";"       ."
"16468";"WK029607  ";"WK029607  ";"     120";"     140";"      70"
"16469";"BU02960700";"BU02960700";"      80";"     100";"      50"
"16470";"BU02960701";"BU02960701";"       .";"       .";"       ."
"16471";"BU02960702";"BU02960702";"      30";"      30";"      10"
"16472";"WK029608  ";"WK029608  ";"     480";"     890";"     500"
"16473";"BU02960800";"BU02960800";"      50";"      90";"      50"
"16474";"BU02960801";"BU02960801";"     130";"     220";"     140"
"16475";"BU02960802";"BU02960802";"      20";"      10";"      40"
"16476";"BU02960803";"BU02960803";"     290";"     560";"     270"
"16477";"GM1696    ";"GM1696    ";"    4590";"    7530";"    6000"
"16478";"WK169600  ";"WK169600  ";"     250";"     360";"     440"
"16479";"BU16960000";"BU16960000";"     250";"     360";"     440"
"16480";"WK169601  ";"WK169601  ";"    1100";"    2160";"    1650"
"16481";"BU16960100";"BU16960100";"      70";"     150";"     110"
"16482";"BU16960101";"BU16960101";"     980";"    1930";"    1470"
"16483";"BU16960102";"BU16960102";"      30";"      40";"      70"
"16484";"BU16960103";"BU16960103";"      20";"      30";"      10"
"16485";"WK169602  ";"WK169602  ";"     340";"     470";"     370"
"16486";"BU16960200";"BU16960200";"      60";"      70";"      80"
"16487";"BU16960201";"BU16960201";"     250";"     350";"     280"
"16488";"BU16960202";"BU16960202";"      30";"      50";"      20"
"16489";"WK169603  ";"WK169603  ";"     480";"     690";"     580"
"16490";"BU16960300";"BU16960300";"     480";"     690";"     580"
"16491";"WK169604  ";"WK169604  ";"    1450";"    1980";"    1610"
"16492";"BU16960400";"BU16960400";"    1360";"    1850";"    1490"
"16493";"BU16960401";"BU16960401";"      30";"      40";"      60"
"16494";"BU16960402";"BU16960402";"      70";"     100";"      50"
"16495";"WK169605  ";"WK169605  ";"      20";"      50";"      90"
"16496";"BU16960500";"BU16960500";"      20";"      50";"      90"
"16497";"WK169606  ";"WK169606  ";"     940";"    1800";"    1280"
"16498";"BU16960601";"BU16960601";"     190";"     410";"     310"
"16499";"BU16960602";"BU16960602";"     270";"     440";"     340"
"16500";"BU16960603";"BU16960603";"     120";"     320";"     160"
"16501";"BU16960604";"BU16960604";"     370";"     620";"     480"
"16502";"GM0352    ";"GM0352    ";"    4510";"    8390";"    5410"
"16503";"WK035200  ";"WK035200  ";"    3330";"    6160";"    4130"
"16504";"BU03520000";"BU03520000";"     190";"     310";"     390"
"16505";"BU03520001";"BU03520001";"     440";"     550";"     180"
"16506";"BU03520002";"BU03520002";"       .";"       .";"       ."
"16507";"BU03520003";"BU03520003";"     540";"     720";"     410"
"16508";"BU03520004";"BU03520004";"     450";"     630";"     440"
"16509";"BU03520005";"BU03520005";"     170";"     390";"     410"
"16510";"BU03520006";"BU03520006";"     290";"     570";"     380"
"16511";"BU03520007";"BU03520007";"     290";"     740";"     270"
"16512";"BU03520008";"BU03520008";"     290";"     720";"     380"
"16513";"BU03520009";"BU03520009";"     180";"     390";"     330"
"16514";"BU03520010";"BU03520010";"       .";"       .";"       ."
"16515";"BU03520011";"BU03520011";"     400";"     960";"     770"
"16516";"WK035201  ";"WK035201  ";"     120";"     190";"     120"
"16517";"BU03520100";"BU03520100";"     100";"     110";"      60"
"16518";"BU03520101";"BU03520101";"      20";"      70";"      60"
"16519";"WK035202  ";"WK035202  ";"     690";"    1170";"     600"
"16520";"BU03520200";"BU03520200";"     600";"    1010";"     530"
"16521";"BU03520201";"BU03520201";"      90";"     160";"      70"
"16522";"WK035203  ";"WK035203  ";"     360";"     870";"     570"
"16523";"BU03520300";"BU03520300";"     250";"     670";"     380"
"16524";"BU03520301";"BU03520301";"     110";"     210";"     180"
"16525";"GM0294    ";"GM0294    ";"    6690";"   10120";"    4950"
"16526";"WK029400  ";"WK029400  ";"    5590";"    7770";"    3670"
"16527";"BU02940000";"BU02940000";"     940";"    1150";"     750"
"16528";"BU02940001";"BU02940001";"     860";"    1320";"     380"
"16529";"BU02940002";"BU02940002";"    1040";"    1780";"    1160"
"16530";"BU02940003";"BU02940003";"    1750";"    2080";"     910"
"16531";"BU02940004";"BU02940004";"     990";"    1410";"     490"
"16532";"WK029401  ";"WK029401  ";"    1120";"    2340";"    1270"
"16533";"BU02940100";"BU02940100";"     100";"     200";"      80"
"16534";"BU02940101";"BU02940101";"      30";"      30";"      40"
"16535";"BU02940102";"BU02940102";"      60";"      40";"      20"
"16536";"BU02940103";"BU02940103";"     150";"     190";"     140"
"16537";"BU02940104";"BU02940104";"      90";"     320";"     120"
"16538";"BU02940105";"BU02940105";"      50";"     190";"      60"
"16539";"BU02940106";"BU02940106";"     160";"     430";"     240"
"16540";"BU02940107";"BU02940107";"      70";"     220";"     130"
"16541";"BU02940108";"BU02940108";"      20";"      30";"      10"
"16542";"BU02940109";"BU02940109";"      70";"     150";"      80"
"16543";"BU02940120";"BU02940120";"     170";"     280";"     160"
"16544";"BU02940121";"BU02940121";"     140";"     300";"     200"
"16545";"GM0873    ";"GM0873    ";"    4970";"    7610";"    3940"
"16546";"WK087300  ";"WK087300  ";"    2450";"    3810";"    1870"
"16547";"BU08730000";"BU08730000";"    1310";"    2030";"     970"
"16548";"BU08730001";"BU08730001";"     250";"     480";"     310"
"16549";"BU08730002";"BU08730002";"     780";"    1110";"     540"
"16550";"BU08730003";"BU08730003";"       .";"       .";"       ."
"16551";"BU08730008";"BU08730008";"       .";"       .";"       ."
"16552";"BU08730009";"BU08730009";"      80";"     100";"      30"
"16553";"WK087301  ";"WK087301  ";"     330";"     740";"     520"
"16554";"BU08730100";"BU08730100";"     260";"     570";"     400"
"16555";"BU08730101";"BU08730101";"      20";"      70";"      30"
"16556";"BU08730108";"BU08730108";"      30";"      40";"      30"
"16557";"BU08730109";"BU08730109";"      10";"      70";"      60"
"16558";"WK087302  ";"WK087302  ";"    1260";"    1550";"    1150"
"16559";"BU08730200";"BU08730200";"     930";"    1220";"     900"
"16560";"BU08730201";"BU08730201";"     120";"     110";"     100"
"16561";"BU08730208";"BU08730208";"      20";"      30";"       0"
"16562";"BU08730209";"BU08730209";"     200";"     200";"     140"
"16563";"WK087303  ";"WK087303  ";"     910";"    1470";"     470"
"16564";"BU08730300";"BU08730300";"     830";"    1370";"     430"
"16565";"BU08730309";"BU08730309";"      90";"      90";"      30"
"16566";"GM0632    ";"GM0632    ";"   10060";"   16100";"   13060"
"16567";"WK063201  ";"WK063201  ";"    3580";"    5280";"    4880"
"16568";"BU06320101";"BU06320101";"     460";"     800";"     990"
"16569";"BU06320102";"BU06320102";"     850";"    1180";"    1100"
"16570";"BU06320103";"BU06320103";"      50";"     100";"      40"
"16571";"BU06320104";"BU06320104";"     700";"    1110";"    1240"
"16572";"BU06320105";"BU06320105";"     170";"     250";"     290"
"16573";"BU06320106";"BU06320106";"    1330";"    1840";"    1240"
"16574";"WK063202  ";"WK063202  ";"    2140";"    2930";"    2230"
"16575";"BU06320201";"BU06320201";"     100";"      90";"      40"
"16576";"BU06320202";"BU06320202";"    1070";"    1810";"    1330"
"16577";"BU06320203";"BU06320203";"     920";"    1010";"     850"
"16578";"BU06320204";"BU06320204";"      30";"      30";"      20"
"16579";"WK063203  ";"WK063203  ";"    1470";"    2410";"    2970"
"16580";"BU06320301";"BU06320301";"       .";"       .";"       ."
"16581";"BU06320302";"BU06320302";"       .";"       .";"       ."
"16582";"BU06320303";"BU06320303";"    1000";"    1630";"    1830"
"16583";"BU06320304";"BU06320304";"      10";"      30";"      10"
"16584";"BU06320305";"BU06320305";"     440";"     740";"    1130"
"16585";"WK063204  ";"WK063204  ";"      70";"     150";"      70"
"16586";"BU06320401";"BU06320401";"      40";"     130";"      50"
"16587";"BU06320402";"BU06320402";"      20";"      30";"      20"
"16588";"WK063205  ";"WK063205  ";"      60";"     150";"     140"
"16589";"BU06320501";"BU06320501";"      20";"      50";"      80"
"16590";"BU06320502";"BU06320502";"      10";"      30";"      40"
"16591";"BU06320503";"BU06320503";"      30";"      70";"      30"
"16592";"WK063206  ";"WK063206  ";"    1540";"    2860";"    1700"
"16593";"BU06320601";"BU06320601";"     410";"     890";"     520"
"16594";"BU06320602";"BU06320602";"     820";"    1550";"     940"
"16595";"BU06320603";"BU06320603";"      90";"      60";"      40"
"16596";"BU06320604";"BU06320604";"     100";"     210";"     140"
"16597";"BU06320605";"BU06320605";"      30";"      70";"      20"
"16598";"BU06320606";"BU06320606";"      60";"     100";"      40"
"16599";"WK063207  ";"WK063207  ";"     740";"    1440";"     680"
"16600";"BU06320701";"BU06320701";"     430";"     890";"     490"
"16601";"BU06320702";"BU06320702";"     120";"     160";"      50"
"16602";"BU06320703";"BU06320703";"     180";"     400";"     140"
"16603";"WK063208  ";"WK063208  ";"     470";"     880";"     380"
"16604";"BU06320801";"BU06320801";"     350";"     710";"     250"
"16605";"BU06320802";"BU06320802";"     120";"     180";"     120"
"16606";"GM1690    ";"GM1690    ";"    4790";"    8690";"    4670"
"16607";"WK169000  ";"WK169000  ";"    1230";"    2160";"    1170"
"16608";"BU16900000";"BU16900000";"    1030";"    1810";"     990"
"16609";"BU16900009";"BU16900009";"     190";"     340";"     180"
"16610";"WK169001  ";"WK169001  ";"     190";"     330";"     100"
"16611";"BU16900100";"BU16900100";"     140";"     210";"      70"
"16612";"BU16900109";"BU16900109";"      50";"     120";"      40"
"16613";"WK169002  ";"WK169002  ";"     210";"     350";"     120"
"16614";"BU16900200";"BU16900200";"     120";"     210";"      70"
"16615";"BU16900209";"BU16900209";"      90";"     130";"      40"
"16616";"WK169003  ";"WK169003  ";"     160";"     180";"      70"
"16617";"BU16900300";"BU16900300";"      90";"     100";"      30"
"16618";"BU16900309";"BU16900309";"      70";"      80";"      50"
"16619";"WK169004  ";"WK169004  ";"     130";"     230";"     120"
"16620";"BU16900400";"BU16900400";"      30";"      50";"      10"
"16621";"BU16900409";"BU16900409";"     100";"     180";"     100"
"16622";"WK169005  ";"WK169005  ";"     120";"     230";"     150"
"16623";"BU16900500";"BU16900500";"      40";"      60";"      50"
"16624";"BU16900509";"BU16900509";"      70";"     170";"     100"
"16625";"WK169006  ";"WK169006  ";"     110";"     290";"     130"
"16626";"BU16900600";"BU16900600";"      50";"     140";"      60"
"16627";"BU16900609";"BU16900609";"      60";"     150";"      80"
"16628";"WK169007  ";"WK169007  ";"      60";"     120";"     100"
"16629";"BU16900700";"BU16900700";"      30";"      90";"      40"
"16630";"BU16900709";"BU16900709";"      30";"      30";"      60"
"16631";"WK169008  ";"WK169008  ";"     680";"    1290";"     670"
"16632";"BU16900800";"BU16900800";"     550";"     960";"     430"
"16633";"BU16900801";"BU16900801";"       0";"      40";"      10"
"16634";"BU16900802";"BU16900802";"       .";"       .";"       ."
"16635";"BU16900803";"BU16900803";"      30";"      20";"      10"
"16636";"BU16900804";"BU16900804";"       .";"       .";"       ."
"16637";"BU16900809";"BU16900809";"     110";"     210";"     200"
"16638";"WK169009  ";"WK169009  ";"      30";"      30";"      20"
"16639";"BU16900900";"BU16900900";"      10";"      20";"      10"
"16640";"BU16900909";"BU16900909";"      20";"      20";"      10"
"16641";"WK169010  ";"WK169010  ";"      60";"     100";"     110"
"16642";"BU16901000";"BU16901000";"      50";"      70";"      90"
"16643";"BU16901009";"BU16901009";"      10";"      40";"      20"
"16644";"WK169011  ";"WK169011  ";"     740";"    1500";"     710"
"16645";"BU16901100";"BU16901100";"     520";"     940";"     370"
"16646";"BU16901101";"BU16901101";"      10";"      20";"      30"
"16647";"BU16901102";"BU16901102";"      50";"     140";"      50"
"16648";"BU16901103";"BU16901103";"      40";"      60";"      30"
"16649";"BU16901104";"BU16901104";"       0";"      30";"      30"
"16650";"BU16901105";"BU16901105";"      80";"     210";"     120"
"16651";"BU16901109";"BU16901109";"      30";"     100";"      90"
"16652";"WK169012  ";"WK169012  ";"     440";"     920";"     570"
"16653";"BU16901200";"BU16901200";"     210";"     460";"     150"
"16654";"BU16901201";"BU16901201";"      70";"     100";"      50"
"16655";"BU16901202";"BU16901202";"      20";"      70";"      60"
"16656";"BU16901203";"BU16901203";"      20";"      40";"      50"
"16657";"BU16901209";"BU16901209";"     130";"     260";"     260"
"16658";"WK169013  ";"WK169013  ";"     650";"     920";"     620"
"16659";"BU16901300";"BU16901300";"     570";"     820";"     560"
"16660";"BU16901309";"BU16901309";"      80";"     110";"      60"
"16661";"GM0880    ";"GM0880    ";"    3170";"    5910";"    3050"
"16662";"WK088000  ";"WK088000  ";"    2630";"    4800";"    2450"
"16663";"BU08800000";"BU08800000";"     190";"     370";"     280"
"16664";"BU08800001";"BU08800001";"     660";"    1470";"     780"
"16665";"BU08800002";"BU08800002";"     160";"     180";"     100"
"16666";"BU08800003";"BU08800003";"     690";"    1100";"     500"
"16667";"BU08800004";"BU08800004";"     740";"    1350";"     650"
"16668";"BU08800005";"BU08800005";"     190";"     280";"     110"
"16669";"BU08800009";"BU08800009";"      10";"      40";"      20"
"16670";"WK088001  ";"WK088001  ";"     330";"     690";"     360"
"16671";"BU08800100";"BU08800100";"     210";"     400";"     250"
"16672";"BU08800108";"BU08800108";"      60";"     170";"      50"
"16673";"BU08800109";"BU08800109";"      60";"     120";"      60"
"16674";"WK088002  ";"WK088002  ";"     200";"     430";"     240"
